prompt,model,N,Mean,SD
cot,codellama,6,2.8333333333333335,4.490731195102493
cot,mistral,6,0.8333333333333334,0.408248290463863
cot,starcoder2,6,2.3333333333333335,5.240865068542279
few_shot,codellama,6,1.0,0.0
few_shot,mistral,6,1.0,0.0
few_shot,starcoder2,6,2.1666666666666665,4.833908011812665
zero,codellama,6,0.8333333333333334,0.408248290463863
zero,mistral,6,2.3333333333333335,3.7771241264574122
zero,starcoder2,6,0.3333333333333333,0.5163977794943223
